"YearCollected","Host","Androlaelaps_glasgowi","Amerosejus_corbicula","Euryparasitus_emarginatus","Euryparasitus_medius","Eulaelaps_stabularis","Haemogamasus_ambulans","Haemogamasus_mandschuricus","Haemogamasus_nidi","Haemogamasus_nidiformes","Hirstionyssus_apodemi","Hirstionyssus_criceti","Hirstionyssus_isabellinus","Hirstionyssus_soricis","Holoparasitus_gontscharovae","Hyperlaelaps_arvalis","Iphidosoma_fimetarium","Laelaspis_astronomicus","Laelaps_clethrionomydis","Laelaps_hilaris","Laelaps_micromydis","Laelaps_muris","Laelaps_pavlovskyi","Macrocheles_matrius","Macrocheles_decoloratus","Myonyssus_ingricus","Macrocheles_glaber","Macrocheles_nataliae","Macrocheles_rotundiscutus","Parasitus_berlesei","Parasitus_coleoptratorum","Parasitus_consanguineus","Parasitus_convexus","Pergamasus_crassipes","Pergamasus_septentrionalis","Parasitus_fimetorum","Parasitus_lunaris","Parasitus_magnus","Poecilochirus_necrophori","Parasitus_oudemansi","Parasitus_remberti","Poecilochirus_subterraneus","Proctolaelaps_pygmaeus","Amphipsylla_sibirica","Ceratophyllus_indages","Ctenophthalmus_assimilis","Megabothris_turbidus","Megabothris_rectangulatus","Amalaraeus_penicilliger","Doratopsylla_birulai","Frontopsylla_elata","Histrichopsylla_talpae","Leptopsylla_segnis","Neopsylla_acanthina","Neopsylla_mana","Palaeopsylla_soricis","Rhadinopsylla_integella"
1982,"Microtus_gregalis",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"Arvicola_terrestris",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0
1982,"Microtus_gregalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,"Sicista_betulina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"Arvicola_terrestris",0,0,0,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,4,19,0,0,0,0,0,0,2,0
1982,"Arvicola_terrestris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
1982,"Arvicola_terrestris",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,2,0
1982,"Myodes_rutilus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
1982,"Sorex_minutus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1982,"Sicista_betulina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"Microtus_gregalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
